Date,Close,High,Low,Open,Volume,Adj Close,Returns,SMA_20,SMA_50
2024-04-01,169.2309112548828,170.4451788535061,168.68349304450714,170.38546326457012,46240500,169.2309112548828,,,
2024-04-02,168.04649353027344,168.54414366405445,167.43935975957754,168.28537106183597,49329500,168.04649353027344,-0.00699882613540681,,
2024-04-03,168.85269165039062,169.8778497555363,167.78772821512752,167.99673277562965,47691700,168.85269165039062,0.0047974706474429585,,
2024-04-04,168.026611328125,171.11203328162168,168.026611328125,169.48968886138192,53704400,168.026611328125,-0.004892313614852095,,
2024-04-05,168.78302001953125,169.58921080070664,168.15597599547186,168.7929675547899,42055200,168.78302001953125,0.0045017196111223345,,
2024-04-08,167.65834045410156,168.40481571452685,167.4493358859462,168.23561647794648,37425500,167.65834045410156,-0.006663463927233604,,
2024-04-09,168.8726043701172,169.2806811483862,167.55881583801002,167.90716183961618,42451200,168.8726043701172,0.007242490368965848,,
2024-04-10,166.99148559570312,168.29532657810816,166.3246362072623,168.0066961691415,49709300,166.99148559570312,-0.011139277335305509,,
2024-04-11,174.2173614501953,174.63540094951088,167.36970557110288,167.54885233902874,91070300,174.2173614501953,0.04327092383611997,,
2024-04-12,175.7202911376953,177.52178245719062,173.39129181372058,173.44104468475973,101593300,175.7202911376953,0.008626750370855918,,
2024-04-15,171.87840270996094,175.7998881273465,171.68929323241036,174.53585255667426,73531800,171.87840270996094,-0.021863658447525802,,
2024-04-16,168.583984375,172.94338974194338,167.47920033817573,170.94284143183614,73711200,168.583984375,-0.019167145394760055,,
2024-04-17,167.21046447753906,169.84800441976404,167.21046447753906,168.81289870293196,50901200,167.21046447753906,-0.008147392544748833,,
2024-04-18,166.2549591064453,167.8474456964944,165.7672716683895,167.24031189258443,43122900,166.2549591064453,-0.005714387398416121,,
2024-04-19,164.2245635986328,165.6179780634261,163.3088890664717,165.42888374733738,67772100,164.2245635986328,-0.012212541019678946,,
2024-04-22,165.06060791015625,166.47393259764522,163.9956444231876,164.74211969252124,48116400,165.06060791015625,0.005090860302523037,,
2024-04-23,166.11561584472656,166.26492000363532,164.14492548116624,164.57291251221173,49537800,166.11561584472656,0.006391639700882301,,
2024-04-24,168.2256622314453,168.50434510258808,165.42887079721268,165.75730653407012,48251800,168.2256622314453,0.01270227591782258,,
2024-04-25,169.09156799316406,169.80818542681567,167.35973999732644,168.73325927633826,50558300,169.09156799316406,0.0051472869848325775,,
2024-04-26,168.5043487548828,170.53475474394267,168.38490238817732,169.081624768213,44838400,168.5043487548828,-0.003472788414292771,168.57749938964844,
2024-04-29,172.68460083007812,175.20270935632288,172.28648678772151,172.55520693212748,68169400,172.68460083007812,0.024807977396928527,168.75018386840821,
2024-04-30,169.52951049804688,174.1676137755898,169.20105955998108,172.51541154910535,65934800,169.52951049804688,-0.01827082621649545,168.82433471679687,
2024-05-01,168.5043487548828,171.89832652202932,168.31523926242042,168.78303163206596,50383100,168.5043487548828,-0.006047099057576055,168.8069175720215,
2024-05-02,172.21682739257812,172.6049939419865,170.08688513916925,171.69926693100732,94214900,172.21682739257812,0.0220319455558724,169.01642837524415,
2024-05-03,182.51817321777344,186.12115543095717,181.80155578938326,185.7727942523785,163224100,182.51817321777344,0.059816139811429636,169.70318603515625,
2024-05-06,180.85604858398438,183.33433694545525,179.5721025190793,181.49304025440043,78569700,180.85604858398438,-0.009106625408779823,170.3630714416504,
2024-05-07,181.5427703857422,184.0310211595987,180.46785941606433,182.58783874817743,77305800,181.5427703857422,0.0037970629521904,170.99657974243163,
2024-05-08,181.88119506835938,182.20964601288568,180.59724908638574,181.9906787165348,45057100,181.88119506835938,0.0018641595140258538,171.74106521606444,
2024-05-09,183.7025909423828,183.79216432803474,181.25414542501753,181.70202754035518,48983000,183.7025909423828,0.010014206654727964,172.21532669067383,
2024-05-10,182.43685913085938,184.47001925959685,181.51994258592455,184.280653249985,50759500,182.43685913085938,-0.006890114097086508,172.55115509033203,
2024-05-13,185.65602111816406,186.47328168344126,184.00157793065927,184.81883849593646,72044800,185.65602111816406,0.01764534865728873,173.2400360107422,
2024-05-14,186.80215454101562,187.66925062518712,185.66597383097238,186.88188838827716,52393600,186.80215454101562,0.006173424465033106,174.15094451904298,
2024-05-15,189.0845184326172,190.01139602124525,186.7423838683229,187.28058361009533,70400000,189.0845184326172,0.012218081195098929,175.24464721679686,
2024-05-16,189.2041015625,190.45989075478766,189.02471179656044,189.83199615864385,52845200,189.2041015625,0.0006324321571860025,176.3921043395996,
2024-05-17,189.23399353027344,190.17084727488813,188.54630236847427,188.87519880271202,41282900,189.23399353027344,0.00015798794807597716,177.64257583618163,
2024-05-20,190.40008544921875,191.27714266640717,188.37688635675946,188.69582178398366,44361300,190.40008544921875,0.006162169371322523,178.90954971313477,
2024-05-21,191.70570373535156,192.08442053272114,190.28048580582154,190.44991454290118,42309400,191.70570373535156,0.0068572358203118355,180.189054107666,
2024-05-22,190.2605438232422,192.17412585880137,189.63266445026173,191.625965130265,34648500,190.2605438232422,-0.00753842939438254,181.29079818725586,
2024-05-23,186.2540283203125,190.3602230291439,186.00486572472462,190.34028576334703,51005900,186.2540283203125,-0.02105804715165671,182.14892120361327,
2024-05-24,189.3436279296875,189.94162421863646,187.41012383078694,188.1875250894915,36294600,189.3436279296875,0.016588095501814504,183.1908851623535,
2024-05-28,189.3535919189453,192.35350378297326,188.46657377923762,190.86848939299406,52280100,189.3535919189453,5.262384251714103e-05,184.0243347167969,
2024-05-29,189.65260314941406,191.60604467860838,188.87521703261189,188.97488815842905,53068000,189.65260314941406,0.001579115703264522,185.03048934936524,
2024-05-30,190.6492462158203,191.53626445370173,189.99146851693155,190.12102272627732,49947900,190.6492462158203,0.005255098268390546,186.13773422241212,
2024-05-31,191.6060333251953,191.92496874276912,189.27387511297837,190.79874896001851,75158300,191.6060333251953,0.0050185727369300714,187.10719451904296,
2024-06-03,193.38006591796875,194.33685694398167,191.8751293663799,192.25384615761888,50080500,193.38006591796875,0.009258751209376248,187.65028915405273,
2024-06-04,193.69898986816406,194.66574186569684,192.38340418619828,193.98801176077237,47471400,193.69898986816406,0.0016492079919478986,188.2924362182617,
2024-06-05,195.21389770507812,196.24044634116564,194.2172473626493,194.74547082752238,54156800,195.21389770507812,0.0078209382400245,188.97599258422852,
2024-06-06,193.82855224609375,195.84179017422778,193.5195930765027,195.03450583879902,41181800,193.82855224609375,-0.007096551399620621,189.57336044311523,
2024-06-07,196.23048400878906,196.28031956711487,193.48969558531903,193.99798178181695,53103900,196.23048400878906,0.012392043044544332,190.19975509643555,
2024-06-10,192.4730987548828,196.63910486677477,191.50634675889475,196.2404356269631,97262100,192.4730987548828,-0.019147816267619078,190.70156707763672,179.22908508300782
2024-06-11,206.45611572265625,206.46609195915696,192.9814138224934,193.00133588013964,172373300,206.45611572265625,0.0726492016714555,191.74157180786133,179.9735891723633
2024-06-12,212.35630798339844,219.46241499269527,206.20696163392407,206.67538853844061,198134300,212.35630798339844,0.028578432952154564,193.01927947998047,180.8597854614258
2024-06-13,213.52236938476562,216.02395620562416,210.89121315624297,214.02069454325613,97862700,213.52236938476562,0.005491060813970883,194.24117202758788,181.75317901611328
2024-06-14,211.77822875976562,214.44924427717243,210.59221246372425,213.13367378271622,70122700,211.77822875976562,-0.008168421088738831,195.36987838745117,182.6282113647461
2024-06-17,215.94422912597656,218.21659070332575,212.0074632920053,212.65527993528355,93728300,215.94422912597656,0.019671523322337015,196.70539016723632,183.571435546875
2024-06-18,213.5721893310547,217.89766325641614,212.28651711595563,216.86113841241473,79943300,213.5721893310547,-0.010984501899043986,197.86399536132814,184.48971252441407
2024-06-20,208.97763061523438,213.5223688231627,208.1504242370716,213.21339445126264,86172500,208.97763061523438,-0.021512907322864816,198.72759170532225,185.2918130493164
2024-06-21,206.7949981689453,211.18025387128242,206.4162661482939,209.68527826262047,246421400,206.7949981689453,-0.010444335309302444,199.55431442260743,186.08788330078124
2024-06-24,207.44281005859375,211.9875333707341,205.89799892378585,207.02421872275744,80727000,207.44281005859375,0.003132628426143924,200.61375350952147,186.7523922729492
2024-06-25,208.36968994140625,210.67194975002218,207.91122410230182,208.44940858434205,56713900,208.36968994140625,0.004468122479398984,201.56505661010743,187.40538024902344
2024-06-26,212.5356903076172,214.1402980033581,209.9344322470105,210.79155216910215,66213200,212.5356903076172,0.01999331269045146,202.72416152954102,188.21852600097657
2024-06-27,213.3828582763672,215.01736433595826,211.63872006367095,213.97087836680484,49772700,213.3828582763672,0.003986003327365095,203.91067428588866,189.1145034790039
2024-06-28,209.91448974609375,215.34624626528088,209.5955695452833,215.04724812174294,82542700,209.91448974609375,-0.01625420410191203,204.87393646240236,189.968583984375
2024-07-01,216.02395629882812,216.78140506529675,211.2101334408119,211.37956216985054,60402900,216.02395629882812,0.029104549000520175,206.09483261108397,190.96396392822265
2024-07-02,219.5321807861328,219.64181293490427,214.3795002092306,215.42597092933886,58046200,219.5321807861328,0.016239978877397032,207.40243835449218,192.07011627197267
2024-07-03,220.80789184570312,220.80789184570312,218.29632866276663,219.26308073535034,37369800,220.80789184570312,0.005811043533581639,208.75788345336915,193.1850619506836
2024-07-05,225.5818328857422,225.69146503075916,220.90754038733803,220.90754038733803,60412400,225.5818328857422,0.021620337027514536,210.27628021240236,194.3743862915039
2024-07-08,227.056884765625,227.08678305881674,222.50218547217585,226.32931907748747,59085900,227.056884765625,0.00653887709401646,211.9376968383789,195.5510107421875
2024-07-09,227.9139862060547,228.631575647805,225.6117264169712,227.1664984715379,48076100,227.9139862060547,0.0037748313217387253,213.5218719482422,196.7274591064453
2024-07-10,232.19960021972656,232.29927134034506,228.48209857735924,228.5319341376685,62627700,232.19960021972656,0.018803646432638432,215.50819702148436,198.0013641357422
