Date,Close,High,Low,Open,Volume,Adj Close,Returns,SMA_20,SMA_50
2024-04-01,169.2309112548828,170.4451788535061,168.68349304450714,170.38546326457012,46240500,169.2309112548828,,,
2024-04-02,168.0465087890625,168.54415896803064,167.43937496323824,168.28538634231538,49329500,168.0465087890625,-0.006998735969910741,,
2024-04-03,168.8527069091797,169.87786510696628,167.78774337767854,167.9967479570679,47691700,168.8527069091797,0.004797470211827859,,
2024-04-04,168.026611328125,171.11203328162168,168.026611328125,169.48968886138192,53704400,168.026611328125,-0.004892403540199153,,
2024-04-05,168.7830352783203,169.5892261323792,168.15599119757314,168.79298281447828,42055200,168.7830352783203,0.004501810422863128,,
2024-04-08,167.65835571289062,168.40483104125352,167.4493511257135,168.23563178927415,37425500,167.65835571289062,-0.006663463324824703,,
2024-04-09,168.8726043701172,169.2806811483862,167.55881583801002,167.90716183961618,42451200,168.8726043701172,0.00724239869861254,,
2024-04-10,166.99148559570312,168.29532657810816,166.3246362072623,168.0066961691415,49709300,166.99148559570312,-0.011139277335305509,,
2024-04-11,174.21737670898438,174.63541624491384,167.36972023014152,167.5488670137579,91070300,174.21737670898438,0.04327101521077292,,
2024-04-12,175.72027587890625,177.52176704196785,173.39127675717174,173.44102962389059,101593300,175.72027587890625,0.008626574445741664,,
2024-04-15,171.87841796875,175.7999037342719,171.68930847441092,174.53586805138283,73531800,171.87841796875,-0.021863486674718047,,
2024-04-16,168.583984375,172.94338974194338,167.47920033817573,170.94284143183614,73711200,168.583984375,-0.019167232469808893,,
2024-04-17,167.21046447753906,169.84800441976404,167.21046447753906,168.81289870293196,50901200,167.21046447753906,-0.008147392544748833,,
2024-04-18,166.2549591064453,167.8474456964944,165.7672716683895,167.24031189258443,43122900,166.2549591064453,-0.005714387398416121,,
2024-04-19,164.2245635986328,165.6179780634261,163.3088890664717,165.42888374733738,67772100,164.2245635986328,-0.012212541019678946,,
2024-04-22,165.06060791015625,166.47393259764522,163.9956444231876,164.74211969252124,48116400,165.06060791015625,0.005090860302523037,,
2024-04-23,166.11561584472656,166.26492000363532,164.14492548116624,164.57291251221173,49537800,166.11561584472656,0.006391639700882301,,
2024-04-24,168.22567749023438,168.50436038665487,165.4288858023208,165.75732156896873,48251800,168.22567749023438,0.012702367774262369,,
2024-04-25,169.09156799316406,169.80818542681567,167.35973999732644,168.73325927633826,50558300,169.09156799316406,0.005147195813670846,,
2024-04-26,168.5043487548828,170.53475474394267,168.38490238817732,169.081624768213,44838400,168.5043487548828,-0.003472788414292771,168.57750396728517,
2024-04-29,172.68460083007812,175.20270935632288,172.28648678772151,172.55520693212748,68169400,172.68460083007812,0.024807977396928527,168.75018844604492,
